,time,departure,arrival,remain_seat,total_seat,company,grade
0,06 : 30,용인,서울경부,35,45,(주)동부고속,고속
1,06 : 50,용인,서울경부,35,45,(주)동부고속,고속
2,07 : 10,용인,서울경부,29,45,(주)동부고속,고속
3,07 : 40,용인,서울경부,30,45,(주)동부고속,고속
4,08 : 00,용인,서울경부,35,45,(주)동부고속,고속
5,08 : 30,용인,서울경부,24,45,(주)동부고속,고속
6,09 : 10,용인,서울경부,30,45,(주)동부고속,고속
7,09 : 50,용인,서울경부,31,45,(주)동부고속,고속
8,10 : 30,용인,서울경부,31,45,(주)동부고속,고속
9,11 : 10,용인,서울경부,35,45,(주)동부고속,고속
10,11 : 40,용인,서울경부,42,45,(주)동부고속,고속
11,12 : 20,용인,서울경부,39,45,(주)동부고속,고속
12,13 : 40,용인,서울경부,37,45,(주)동부고속,고속
13,14 : 40,용인,서울경부,43,45,(주)동부고속,고속
14,16 : 00,용인,서울경부,45,45,(주)동부고속,고속
15,17 : 10,용인,서울경부,42,45,(주)동부고속,고속
16,17 : 40,용인,서울경부,45,45,(주)동부고속,고속
17,18 : 20,용인,서울경부,45,45,(주)동부고속,고속
18,19 : 00,용인,서울경부,43,45,(주)동부고속,고속
19,19 : 40,용인,서울경부,45,45,(주)동부고속,고속
20,20 : 10,용인,서울경부,45,45,(주)동부고속,고속
21,20 : 40,용인,서울경부,45,45,(주)동부고속,고속
22,21 : 10,용인,서울경부,45,45,(주)동부고속,고속
23,22 : 00,용인,서울경부,45,45,(주)동부고속,심야고속
24,06 : 00,평택,서울경부,22,45,(주)동양고속,고속
25,06 : 20,평택,서울경부,27,45,(주)동양고속,고속
26,06 : 40,평택,서울경부,30,45,(주)동양고속,고속
27,06 : 55,평택,서울경부,19,45,(주)동양고속,고속
28,07 : 15,평택,서울경부,23,45,금호고속(주),고속
29,07 : 25,평택,서울경부,26,45,(주)동양고속,고속
30,07 : 45,평택,서울경부,24,45,(주)동양고속,고속
31,08 : 00,평택,서울경부,20,45,(주)동양고속,고속
32,08 : 15,평택,서울경부,11,45,(주)동양고속,고속
33,08 : 35,평택,서울경부,17,45,(주)동양고속,고속
34,08 : 55,평택,서울경부,16,45,금호고속(주),고속
35,09 : 20,평택,서울경부,27,45,(주)동양고속,고속
36,09 : 35,평택,서울경부,27,45,금호고속(주),고속
37,09 : 50,평택,서울경부,15,45,금호고속(주),고속
38,10 : 25,평택,서울경부,9,45,(주)동양고속,고속
39,11 : 20,평택,서울경부,27,45,금호고속(주),고속
40,11 : 40,평택,서울경부,36,45,(주)동양고속,고속
41,12 : 00,평택,서울경부,27,45,(주)동양고속,고속
42,12 : 25,평택,서울경부,31,45,(주)동양고속,고속
43,12 : 50,평택,서울경부,42,45,금호고속(주),고속
44,13 : 10,평택,서울경부,40,45,금호고속(주),고속
45,13 : 25,평택,서울경부,41,45,(주)동양고속,고속
46,13 : 55,평택,서울경부,38,45,(주)동양고속,고속
47,14 : 05,평택,서울경부,41,45,(주)동양고속,고속
48,14 : 25,평택,서울경부,39,45,금호고속(주),고속
49,15 : 05,평택,서울경부,39,45,(주)동양고속,고속
50,15 : 40,평택,서울경부,41,45,금호고속(주),고속
51,16 : 20,평택,서울경부,44,45,(주)동양고속,고속
52,16 : 45,평택,서울경부,45,45,(주)동양고속,고속
53,17 : 05,평택,서울경부,44,45,(주)동양고속,고속
54,17 : 20,평택,서울경부,44,45,금호고속(주),고속
55,17 : 30,평택,서울경부,44,45,금호고속(주),고속
56,18 : 00,평택,서울경부,41,45,(주)동양고속,고속
57,18 : 25,평택,서울경부,45,45,(주)동양고속,고속
58,18 : 50,평택,서울경부,45,45,금호고속(주),고속
59,19 : 10,평택,서울경부,44,45,(주)동양고속,고속
60,19 : 25,평택,서울경부,45,45,(주)동양고속,고속
61,19 : 45,평택,서울경부,45,45,(주)동양고속,고속
62,20 : 00,평택,서울경부,43,45,(주)동양고속,고속
63,20 : 20,평택,서울경부,45,45,(주)동양고속,고속
64,20 : 35,평택,서울경부,44,45,금호고속(주),고속
65,20 : 55,평택,서울경부,45,45,(주)동양고속,고속
66,21 : 10,평택,서울경부,44,45,(주)동양고속,고속
67,21 : 30,평택,서울경부,44,45,금호고속(주),고속
68,21 : 50,평택,서울경부,45,45,금호고속(주),고속
69,22 : 40,평택,서울경부,45,45,금호고속(주),심야고속
70,06 : 00,부산,서울경부,15,28,(주)천일고속,우등
71,06 : 30,부산,서울경부,11,21,(주)한일고속,프리미엄
72,07 : 00,부산,서울경부,28,28,(주)동양고속,우등
73,07 : 30,부산,서울경부,29,45,(주)중앙고속,고속
74,08 : 00,부산,서울경부,12,28,금호고속(주),우등
75,08 : 20,부산,서울경부,7,21,금호고속(주),프리미엄
76,08 : 40,부산,서울경부,18,45,(주)삼화고속,고속
77,09 : 00,부산,서울경부,22,28,(주)동양고속,우등
