,time,departure,arrival,remain_seat,total_seat,company,grade
0,06 : 20,서울경부,동대구,35,45,(주)천일고속,고속
1,07 : 00,서울경부,동대구,22,28,(주)동양고속,우등
2,07 : 40,서울경부,동대구,28,45,(주)한일고속,고속
3,08 : 00,서울경부,동대구,23,28,(주)동양고속,우등
4,08 : 30,서울경부,동대구,16,21,(주)중앙고속,프리미엄
5,09 : 30,서울경부,동대구,20,28,(주)동양고속,우등
6,10 : 20,서울경부,동대구,38,45,금호고속(주),고속
7,10 : 40,서울경부,동대구,22,28,(주)한일고속,우등
8,11 : 00,서울경부,동대구,26,28,(주)동양고속,우등
9,11 : 40,서울경부,동대구,26,45,금호고속(주),고속
10,12 : 00,서울경부,동대구,16,21,(주)한일고속,프리미엄
11,12 : 20,서울경부,동대구,17,28,(주)동양고속,우등
12,13 : 00,서울경부,동대구,16,28,(주)한일고속,우등
13,13 : 20,서울경부,동대구,17,21,금호고속(주),프리미엄
14,14 : 00,서울경부,동대구,11,21,(주)동양고속,프리미엄
15,14 : 20,서울경부,동대구,25,28,금호고속(주),우등
16,14 : 40,서울경부,동대구,28,28,(주)동양고속,우등
17,15 : 00,서울경부,동대구,19,21,(주)중앙고속,프리미엄
18,15 : 20,서울경부,동대구,22,28,(주)중앙고속,우등
19,15 : 40,서울경부,동대구,27,28,(주)동양고속,우등
20,16 : 00,서울경부,동대구,8,21,(주)천일고속,프리미엄
21,16 : 30,서울경부,동대구,26,28,(주)동양고속,우등
22,16 : 45,서울경부,동대구,23,28,금호고속(주),우등
23,17 : 00,서울경부,동대구,9,21,(주)한일고속,프리미엄
24,17 : 20,서울경부,동대구,40,45,(주)동양고속,고속
25,17 : 40,서울경부,동대구,28,28,(주)동양고속,우등
26,18 : 20,서울경부,동대구,20,21,(주)삼화고속,프리미엄
27,19 : 00,서울경부,동대구,28,28,(주)동양고속,우등
28,19 : 20,서울경부,동대구,21,21,(주)동양고속,프리미엄
29,19 : 40,서울경부,동대구,35,45,(주)천일고속,고속
30,20 : 20,서울경부,동대구,27,28,(주)천일고속,우등
31,23 : 00,서울경부,동대구,28,28,(주)동양고속,심야우등
32,23 : 30,서울경부,동대구,28,28,(주)중앙고속,심야우등
33,24 : 00,서울경부,동대구,21,21,(주)중앙고속,심야프리미엄
34,07 : 20,동서울,동대구,19,28,(주)동양고속,우등
35,08 : 00,동서울,동대구,37,45,(주)한일고속,고속
36,10 : 00,동서울,동대구,38,45,(주)동양고속,고속
37,11 : 20,동서울,동대구,25,28,금호고속(주),우등
38,12 : 00,동서울,동대구,28,45,(주)천일고속,고속
39,13 : 00,동서울,동대구,23,28,(주)동양고속,우등
40,14 : 30,동서울,동대구,22,28,(주)동양고속,우등
41,16 : 40,동서울,동대구,20,28,금호고속(주),우등
42,17 : 20,동서울,동대구,27,28,(주)동양고속,우등
43,19 : 20,동서울,동대구,28,28,(주)동양고속,우등
44,20 : 00,동서울,동대구,41,45,(주)한일고속,고속
45,08 : 40,용인,동대구,26,28,코리아와이드경북,우등
46,13 : 40,용인,동대구,17,28,코리아와이드경북,우등
47,18 : 40,용인,동대구,23,28,코리아와이드경북,우등
48,09 : 20,성남(분당),동대구,37,45,금호속리산고속(주),고속
49,12 : 00,성남(분당),동대구,18,28,금호속리산고속(주),우등
50,13 : 20,성남(분당),동대구,25,28,(주)동양고속,우등
