,time,departure,arrival,remain_seat,total_seat,company,grade
69,22 : 10,동대구,부산,25,28,(주)한일고속,심야우등
70,07 : 00,광주(유·스퀘어),부산,7,21,(주)삼화고속,프리미엄
71,07 : 50,광주(유·스퀘어),부산,12,45,금호고속(주),고속
72,08 : 35,광주(유·스퀘어),부산,2,21,금호고속(주),프리미엄
73,09 : 30,광주(유·스퀘어),부산,17,28,금호고속(주),우등
74,10 : 30,광주(유·스퀘어),부산,6,28,금호고속(주),우등
75,11 : 30,광주(유·스퀘어),부산,18,28,금호고속(주),우등
76,12 : 30,광주(유·스퀘어),부산,16,28,(주)삼화고속,우등
77,13 : 15,광주(유·스퀘어),부산,39,45,금호고속(주),고속
78,14 : 20,광주(유·스퀘어),부산,5,21,금호고속(주),프리미엄
79,15 : 20,광주(유·스퀘어),부산,21,28,(주)삼화고속,우등
80,16 : 20,광주(유·스퀘어),부산,19,28,금호고속(주),우등
81,17 : 10,광주(유·스퀘어),부산,22,28,금호고속(주),우등
82,18 : 00,광주(유·스퀘어),부산,16,21,(주)삼화고속,프리미엄
83,18 : 40,광주(유·스퀘어),부산,40,45,금호고속(주),고속
84,19 : 40,광주(유·스퀘어),부산,13,21,금호고속(주),프리미엄
85,21 : 00,광주(유·스퀘어),부산,26,28,금호고속(주),우등
86,23 : 05,광주(유·스퀘어),부산,28,28,금호고속(주),심야우등
87,08 : 00,대전복합,부산,26,28,(주)한일고속,우등
88,10 : 00,대전복합,부산,20,28,금호고속(주),우등
89,14 : 40,대전복합,부산,15,28,(주)한일고속,우등
90,07 : 50,인천,부산,9,21,(주)삼화고속,프리미엄
91,09 : 30,인천,부산,34,45,(주)동양고속,고속
92,10 : 40,인천,부산,22,28,(주)동양고속,우등
93,11 : 50,인천,부산,16,28,(주)삼화고속,우등
94,13 : 00,인천,부산,22,28,(주)천일고속,우등
95,14 : 20,인천,부산,18,28,(주)동양고속,우등
96,07 : 00,전주,부산,20,28,(주)동양고속,우등
97,08 : 40,전주,부산,7,21,(주)동양고속,프리미엄
98,10 : 20,전주,부산,4,28,(주)동양고속,우등
99,12 : 00,전주,부산,17,28,(주)동양고속,우등
100,13 : 40,전주,부산,16,28,(주)동양고속,우등
101,15 : 20,전주,부산,16,28,(주)동양고속,우등
102,17 : 00,전주,부산,5,21,(주)동양고속,프리미엄
103,19 : 00,전주,부산,17,28,(주)동양고속,우등
104,22 : 20,전주,부산,25,28,(주)동양고속,심야우등
