,time,departure,arrival,remain_seat,total_seat,company,grade
0,07 : 10,서울경부,경주,11,45,(주)한일고속,고속
1,08 : 10,서울경부,경주,0,21,(주)천일고속,프리미엄
2,09 : 00,서울경부,경주,0,28,(주)천일고속,우등
3,09 : 10,서울경부,경주,12,28,(주)천일고속,우등
4,11 : 00,서울경부,경주,0,28,(주)한일고속,우등
5,12 : 05,서울경부,경주,23,28,금호고속(주),우등
6,13 : 00,서울경부,경주,33,45,(주)천일고속,고속
7,14 : 05,서울경부,경주,15,21,(주)한일고속,프리미엄
8,15 : 10,서울경부,경주,28,28,(주)천일고속,우등
9,17 : 10,서울경부,경주,16,21,금호고속(주),프리미엄
10,18 : 10,서울경부,경주,28,28,(주)한일고속,우등
11,19 : 10,서울경부,경주,41,45,(주)한일고속,고속
12,20 : 05,서울경부,경주,28,28,금호고속(주),우등
13,22 : 00,서울경부,경주,20,21,(주)천일고속,심야프리미엄
14,10 : 00,부산,경주,0,28,금호고속(주),우등
15,13 : 00,부산,경주,0,28,금호고속(주),우등
16,16 : 00,부산,경주,24,28,금호고속(주),우등
17,19 : 00,부산,경주,27,28,금호고속(주),우등
18,22 : 30,부산,경주,28,28,금호고속(주),심야우등
19,07 : 00,동대구,경주,27,28,금호고속(주),우등
20,07 : 40,동대구,경주,28,28,금호고속(주),우등
21,08 : 20,동대구,경주,17,28,금호고속(주),우등
22,09 : 00,동대구,경주,27,28,금호고속(주),우등
23,09 : 40,동대구,경주,26,28,금호고속(주),우등
24,10 : 20,동대구,경주,10,28,금호고속(주),우등
25,11 : 00,동대구,경주,10,28,금호고속(주),우등
26,11 : 40,동대구,경주,10,28,금호고속(주),우등
27,12 : 20,동대구,경주,12,28,금호고속(주),우등
28,13 : 00,동대구,경주,15,28,금호고속(주),우등
29,13 : 40,동대구,경주,25,28,금호고속(주),우등
30,14 : 20,동대구,경주,22,28,금호고속(주),우등
31,15 : 00,동대구,경주,27,28,금호고속(주),우등
32,15 : 40,동대구,경주,28,28,금호고속(주),우등
33,16 : 20,동대구,경주,28,28,금호고속(주),우등
34,17 : 00,동대구,경주,27,28,금호고속(주),우등
35,17 : 40,동대구,경주,28,28,금호고속(주),우등
36,18 : 20,동대구,경주,27,28,금호고속(주),우등
37,19 : 00,동대구,경주,27,28,금호고속(주),우등
38,20 : 00,동대구,경주,28,28,금호고속(주),우등
39,21 : 00,동대구,경주,28,28,금호고속(주),우등
