,time,departure,arrival,remain_seat,total_seat,company,grade
97,08 : 00,원주,동대구,22,28,코리아와이드경북,우등
98,10 : 00,원주,동대구,24,28,코리아와이드경북,우등
99,12 : 00,원주,동대구,26,28,코리아와이드경북,우등
100,14 : 00,원주,동대구,24,28,코리아와이드경북,우등
101,16 : 00,원주,동대구,27,28,코리아와이드경북,우등
102,18 : 00,원주,동대구,27,28,코리아와이드경북,우등
103,20 : 00,원주,동대구,26,28,코리아와이드경북,우등
104,07 : 00,춘천,동대구,21,28,(주)대원고속,우등
105,10 : 00,춘천,동대구,23,28,(주)대원고속,우등
106,12 : 00,춘천,동대구,18,28,(주)중앙고속,우등
107,16 : 00,춘천,동대구,23,28,(주)한일고속,우등
108,17 : 30,춘천,동대구,24,28,(주)대원고속,우등
