,time,departure,arrival,remain_seat,total_seat,company,grade
0,06 : 35,부산,동서울,28,45,금호고속(주),고속
1,08 : 05,부산,동서울,27,28,(주)중앙고속,우등
2,10 : 35,부산,동서울,21,28,(주)천일고속,우등
3,11 : 50,부산,동서울,20,28,(주)한일고속,우등
4,13 : 25,부산,동서울,31,45,(주)중앙고속,고속
5,16 : 05,부산,동서울,40,45,(주)한일고속,고속
6,17 : 25,부산,동서울,27,28,금호고속(주),우등
7,18 : 45,부산,동서울,10,28,금호고속(주),우등
8,07 : 25,서부산(사상),동서울,24,28,금호고속(주),우등
9,18 : 00,서부산(사상),동서울,44,45,(주)한일고속,고속
10,10 : 00,동대구,동서울,29,45,(주)한일고속,고속
11,10 : 40,동대구,동서울,18,28,(주)동양고속,우등
12,12 : 00,동대구,동서울,22,28,금호고속(주),우등
13,12 : 30,동대구,동서울,38,45,(주)동양고속,고속
14,14 : 30,동대구,동서울,21,28,(주)동양고속,우등
15,16 : 00,동대구,동서울,26,28,(주)동양고속,우등
16,17 : 20,동대구,동서울,37,45,(주)천일고속,고속
17,19 : 20,동대구,동서울,25,28,금호고속(주),우등
18,10 : 00,서대구,동서울,29,45,(주)한일고속,고속
19,10 : 40,서대구,동서울,18,28,(주)동양고속,우등
20,12 : 00,서대구,동서울,22,28,금호고속(주),우등
21,12 : 30,서대구,동서울,38,45,(주)동양고속,고속
22,14 : 30,서대구,동서울,21,28,(주)동양고속,우등
23,16 : 00,서대구,동서울,26,28,(주)동양고속,우등
24,17 : 20,서대구,동서울,37,45,(주)천일고속,고속
25,19 : 20,서대구,동서울,25,28,금호고속(주),우등
26,06 : 00,광주(유·스퀘어),동서울,16,28,금호고속(주),우등
27,07 : 20,광주(유·스퀘어),동서울,14,28,금호고속(주),우등
28,09 : 00,광주(유·스퀘어),동서울,2,21,금호고속(주),프리미엄
29,10 : 00,광주(유·스퀘어),동서울,9,45,금호고속(주),고속
30,11 : 30,광주(유·스퀘어),동서울,16,28,금호고속(주),우등
31,12 : 50,광주(유·스퀘어),동서울,22,28,금호고속(주),우등
32,14 : 00,광주(유·스퀘어),동서울,43,45,(주)중앙고속,고속
33,15 : 00,광주(유·스퀘어),동서울,25,28,금호고속(주),우등
34,16 : 20,광주(유·스퀘어),동서울,13,21,금호고속(주),프리미엄
35,17 : 40,광주(유·스퀘어),동서울,45,45,금호고속(주),고속
36,18 : 30,광주(유·스퀘어),동서울,25,28,금호고속(주),우등
37,21 : 10,광주(유·스퀘어),동서울,28,28,금호고속(주),우등
38,06 : 00,대전복합,동서울,15,28,(주)동양고속,우등
39,07 : 50,대전복합,동서울,17,28,(주)동양고속,우등
40,08 : 20,대전복합,동서울,22,28,(주)한일고속,우등
41,08 : 40,대전복합,동서울,34,45,금호고속(주),고속
42,09 : 40,대전복합,동서울,26,28,(주)중앙고속,우등
43,10 : 00,대전복합,동서울,38,45,(주)동양고속,고속
44,10 : 30,대전복합,동서울,16,28,(주)동양고속,우등
45,11 : 20,대전복합,동서울,22,28,(주)천일고속,우등
46,12 : 40,대전복합,동서울,22,28,금호고속(주),우등
47,13 : 10,대전복합,동서울,24,28,(주)동양고속,우등
48,14 : 30,대전복합,동서울,44,45,(주)동양고속,고속
49,15 : 20,대전복합,동서울,25,28,(주)한일고속,우등
50,15 : 50,대전복합,동서울,43,45,금호고속(주),고속
51,16 : 40,대전복합,동서울,28,28,(주)중앙고속,우등
52,17 : 10,대전복합,동서울,45,45,(주)동양고속,고속
53,18 : 30,대전복합,동서울,27,28,(주)천일고속,우등
54,19 : 50,대전복합,동서울,26,28,금호고속(주),우등
55,20 : 10,대전복합,동서울,28,28,(주)동양고속,우등
56,21 : 30,대전복합,동서울,45,45,(주)동양고속,고속
57,22 : 00,대전복합,동서울,28,28,(주)동양고속,심야우등
58,07 : 00,전주,동서울,11,28,(주)동양고속,우등
59,08 : 30,전주,동서울,14,28,(주)중앙고속,우등
60,11 : 00,전주,동서울,16,28,(주)동양고속,우등
61,11 : 30,전주,동서울,23,28,금호고속(주),우등
62,12 : 00,전주,동서울,27,28,(주)동양고속,우등
63,13 : 00,전주,동서울,25,28,(주)천일고속,우등
64,14 : 00,전주,동서울,45,45,금호고속(주),고속
65,15 : 00,전주,동서울,25,28,(주)동양고속,우등
66,17 : 30,전주,동서울,18,28,(주)중앙고속,우등
67,18 : 00,전주,동서울,25,28,(주)동양고속,우등
68,20 : 30,전주,동서울,26,28,금호고속(주),우등
69,22 : 05,전주,동서울,28,28,(주)동양고속,심야우등
